word,n_gram_score,pos,frequency,wordCount,match_count,volume_count,source
particle propagates,10,NNS,1,145045,169,142,1
particle propagates,10,VBZ,1,145045,169,142,1
particle propagation,10,NN,1,145045,644,321,1
particle reaches,10,NNS,1,145045,2757,2136,1
particle relativistic,10,JJ,1,145045,195,125,1
particle reversed,10,JJ,1,145045,1,1,1
particle submitted,10,JJ,1,145045,1,1,1
particle theories,10,NNS,1,145045,1828,1355,1
particle theory,10,NN,1,145045,13113,5850,1
particle turning,10,VBG,1,145045,1,1,1
particle world-lineconstraint,10,JJ,1,145045,1,1,1
particle world-linediscrete,10,JJ,1,145045,1,1,1
particle world-linefermiontime,10,JJ,1,145045,1,1,1
particle world-linematter,10,JJ,1,145045,1,1,1
particle world-linenegative,10,JJ,1,145045,1,1,1
particle world-linequarkfermiontime,10,JJ,1,145045,1,1,1
particle',2,VBP,1,145045,1,1,1
particle's,2,VBD,1,145045,44922,13575,1
particle's charges,10,NNS,1,145045,1,1,1
particle's displacement,10,JJ,1,145045,417,253,1
particle's momentum,10,JJ,1,145045,2035,1326,1
particle's momentum,10,NN,1,145045,2035,1326,1
particle's observed,10,VBD,1,145045,144,143,1
particle's properties,10,NNS,1,145045,120,104,1
particles,2,VBP,1,145045,9598334,669762,1
particles accelerated,10,VBD,1,145045,1834,1351,1
particles action,10,NN,1,145045,1,1,1
particles allows,10,VBZ,1,145045,758,726,1
particles annihilate,10,VBP,1,145045,356,325,1
particles apparent,10,NN,1,145045,1,1,1
particles attracted,10,VBD,1,145045,450,412,1
particles cancel,10,JJ,1,145045,133,123,1
particles combined,10,VBD,1,145045,586,568,1
particles constrained,10,VBD,1,145045,268,248,1
particles contributing,10,VBG,1,145045,473,450,1
particles corresponds,10,NNS,1,145045,517,496,1
particles created,10,VBD,1,145045,2641,1978,1
particles crossing,10,VBG,1,145045,1669,1141,1
particles defined,10,VBD,1,145045,401,362,1
particles distinct,10,JJ,1,145045,112,109,1
particles distinct,10,VBP,1,145045,112,109,1
particles emerging,10,VBG,1,145045,1523,1136,1
particles energy,10,VBP,1,145045,232,223,1
particles except,10,IN,1,145045,1628,1454,1
particles experiencing,10,VBG,1,145045,201,178,1
particles fall,10,VBP,1,145045,6550,5178,1
particles forming,10,NN,1,145045,4995,3936,1
particles happen,10,JJ,1,145045,277,268,1
particles instead,10,VBP,1,145045,1691,1636,1
particles interacting,10,VBG,1,145045,3720,2656,1
particles literally,10,RB,1,145045,80,80,1
particles located,10,VBN,1,145045,2367,1927,1
particles missing,10,VBG,1,145045,68,63,1
particles observed,10,VBN,1,145045,4082,2991,1
particles propagate,10,VBP,1,145045,254,207,1
particles remains,10,NNS,1,145045,2411,2157,1
particles repel,10,VBP,1,145045,1507,1339,1
particles sharing,10,VBG,1,145045,208,121,1
particles submitted,10,JJ,1,145045,43,40,1
particles trapped,10,JJ,1,145045,3849,2842,1
particles travelling,10,VBG,1,145045,1055,883,1
particles',2,NN,1,145045,1,1,1
particles' electrical,10,JJ,1,145045,1,1,1
particlesnegative,2,JJ,1,145045,1,1,1
particlesnegative energy,10,NN,1,145045,1,1,1
particular Newtonian,10,JJ,1,145045,95,85,1
particular action,10,NN,1,145045,76366,56033,1
particular aspect,10,NN,1,145045,100761,85058,1
particular concern,10,NN,1,145045,143726,113071,1
particular convention,10,NN,1,145045,3663,3233,1
particular definition,10,VBP,1,145045,14437,13132,1
particular energy,10,NN,1,145045,13196,10248,1
particular epoch,10,NN,1,145045,9180,8246,1
particular expression,10,NN,1,145045,27209,23337,1
particular interpretation,10,NN,1,145045,29466,25479,1
particular process,10,JJ,1,145045,42706,32913,1
particular scale,10,JJ,1,145045,11240,9061,1
particular viewpoint,10,NN,1,145045,11981,10424,1
particular vision,10,NN,1,145045,17530,15373,1
particularities,2,NNS,1,145045,121818,74634,1
particularity allows,10,VBZ,1,145045,56,56,1
particularly appropriate,10,NN,1,145045,101550,84698,1
particularly appropriate,10,VBP,1,145045,101550,84698,1
particularly confident,10,NN,1,145045,1493,1460,1
particularly noteworthy,10,JJ,1,145045,59396,52002,1
particularly obvious,10,JJ,1,145045,21760,19897,1
particularly relevant,10,NN,1,145045,147995,113132,1
particularly significant,10,JJ,1,145045,141007,115413,1
particularly suitable,10,JJ,1,145045,88490,64644,1
particularly useful,10,JJ,1,145045,512697,284279,1
partly,2,RB,1,145045,12137942,1916089,1
partly unwillingly,10,RB,1,145045,1,1,1
parts,2,NNS,1,145045,44475653,2829856,1
passage,2,NN,1,145045,19871003,2065624,1
passive,2,JJ,1,145045,5523599,1143110,1
passive gravitational,10,JJ,1,145045,594,176,1
past,2,NN,1,145045,54887156,2952479,1
past evolution,10,NN,1,145045,3409,2794,1
path,2,VBP,1,145045,18852025,2272611,1
path integrals,10,NNS,1,145045,4140,1315,1
pattern,2,JJ,1,145045,23038969,2062881,1
pay,2,NN,1,145045,40113593,2550114,1
pay attention,10,NN,1,145045,928334,510008,1
people's,2,VBP,1,145045,5136663,1333021,1
people's knowledge,10,VBP,1,145045,9724,8382,1
per elementary,10,JJ,1,145045,2392,1313,1
per unit,10,NN,1,145045,2525984,320130,1
perceive,2,JJ,1,145045,5396859,1227715,1
perceived direction,10,NN,1,145045,1612,904,1
perceived direction,10,VBP,1,145045,1612,904,1
perceived metric,10,JJ,1,145045,1,1,1
perceived sign,10,NN,1,145045,165,159,1
perceives,2,NNS,1,145045,980584,441788,1
perfect,2,NN,1,145045,22335811,2511273,1
perfect analogy,10,VBP,1,145045,7972,7176,1
perfect correspondence,10,NN,1,145045,12993,11082,1
perfect embodiment,10,VBP,1,145045,13970,12910,1
perfect equilibrium,10,NN,1,145045,27518,16413,1
perfect example,10,NN,1,145045,184509,148849,1
perfectly coordinated,10,VBN,1,145045,5461,5084,1
perfectly null,10,NN,1,145045,214,205,1
perfectly valid,10,JJ,1,145045,37643,31806,1
performed,2,VBN,1,145045,18771651,2123572,1
performed independently,10,RB,1,145045,7633,6746,1
periods,2,NNS,1,145045,13064573,1916797,1
permanencenegative,2,JJ,1,145045,1,1,1
permanencenegative energy,10,NN,1,145045,1,1,1
permanencesecond,2,NN,1,145045,1,1,1
permanencetime,2,JJ,1,145045,1,1,1
permanencetime direction,10,NN,1,145045,1,1,1
permanent,2,NN,1,145045,13218080,2047439,1
permanent outcomes,10,NNS,1,145045,179,140,1
permanent outcomes,10,VBP,1,145045,179,140,1
permanently created,10,VBN,1,145045,203,200,1
permitting,2,VBG,1,145045,2412722,891229,1
permutation,2,NN,1,145045,397521,69465,1
permute,2,JJ,1,145045,17050,8998,1
persists,2,VBZ,1,145045,1317324,604656,1
perspective according,10,NN,1,145045,1254,1180,1
perspective according,10,VBG,1,145045,1254,1180,1
perspective relative,10,VBP,1,145045,1689,1588,1
perspectives,2,NNS,1,145045,3114876,598999,1
perturbations,2,NNS,1,145045,449423,113541,1
perversely,2,RB,1,145045,155853,120922,1
phase associated,10,VBD,1,145045,2815,2346,1
phases,2,NNS,1,145045,5557606,1115741,1
phenomena allow,10,IN,1,145045,309,305,1
phenomena distinct,10,NN,1,145045,357,338,1
phenomena involved,10,VBD,1,145045,15007,12701,1
phenomenological arguments,10,NNS,1,145045,363,316,1
phenomenological aspects,10,NNS,1,145045,2535,2169,1
phenomenological considerations,10,NNS,1,145045,816,723,1
phenomenological equivalence,10,NN,1,145045,50,48,1
phenomenologically apparent,10,NN,1,145045,1,1,1
phenomenologically equivalent,10,NN,1,145045,84,77,1
phenomenology,2,NN,1,145045,443741,79145,1
phenomenon described,10,JJ,1,145045,11840,11133,1
phenomenon described,10,VBD,1,145045,11840,11133,1
phenomenon directly,10,RB,1,145045,1153,1130,1
phenomenon discussed,10,VBN,1,145045,3606,3450,1
philosophers,2,NNS,1,145045,3899516,701969,1
philosophical essays,10,VBZ,1,145045,24472,14340,1
philosophy,2,NN,1,145045,17151001,1604091,1
photon concept,10,IN,1,145045,974,550,1
photons carrying,10,VBG,1,145045,199,179,1
photons produced,10,VBD,1,145045,4205,2628,1
photons provide,10,NN,1,145045,172,166,1
physical aspect,10,JJ,1,145045,42133,35516,1
physical aspect,10,VBP,1,145045,42133,35516,1
physical attributes,10,NNS,1,145045,81019,62316,1
physical causes,10,NNS,1,145045,78498,50833,1
physical changes,10,VBP,1,145045,164116,95574,1
physical difference,10,NN,1,145045,22522,18071,1
physical distinction,10,NN,1,145045,4380,3865,1
physical distinctions,10,NNS,1,145045,3201,2821,1
physical elements,10,NNS,1,145045,37461,26757,1
physical equivalent,10,NN,1,145045,3915,2722,1
physical interaction,10,NN,1,145045,17115,12442,1
physical laws,10,JJ,1,145045,153332,87137,1
physical laws,10,NN,1,145045,153332,87137,1
physical laws,10,NNS,1,145045,153332,87137,1
physical meaning,10,NN,1,145045,69301,33039,1
physical meaning,10,VBG,1,145045,69301,33039,1
physical objects,10,NNS,1,145045,167159,72450,1
physical observables,10,NNS,1,145045,3017,1522,1
physical parameter,10,VBP,1,145045,6764,5102,1
physical parameters,10,VBZ,1,145045,49290,27747,1
physical points,10,NNS,1,145045,3802,3093,1
physical principles,10,VBZ,1,145045,52175,33476,1
physical properties,10,VBZ,1,145045,705374,180383,1
physical reality,10,VBP,1,145045,139154,72637,1
physical relationships,10,NNS,1,145045,13825,11728,1
physical relevance,10,NN,1,145045,1534,1204,1
physical requirementsgeneral,10,JJ,1,145045,1,1,1
physical requirementsnegative,10,NN,1,145045,1,1,1
physical sciences,10,NNS,1,145045,302208,136225,1
physical space,10,VBP,1,145045,125140,67976,1
physical system,10,VBP,1,145045,116989,50447,1
physical systems,10,NN,1,145045,73915,34064,1
physical systems,10,VBP,1,145045,73915,34064,1
physical theories,10,NNS,1,145045,28209,15676,1
physical underpinning,10,VBG,1,145045,206,199,1
physical universe,10,JJ,1,145045,131393,64202,1
physical vacuum,10,VBP,1,145045,1948,935,1
physically distinct,10,JJ,1,145045,9187,7461,1
physically distinguish,10,JJ,1,145045,176,175,1
physically equivalent,10,NN,1,145045,3209,2186,1
physically significant,10,VBP,1,145045,5151,3565,1
physicist,2,JJ,1,145045,869447,253830,1
physics context,10,JJ,1,145045,196,173,1
physics papers,10,NNS,1,145045,907,620,1
pieces,2,NNS,1,145045,17517133,2284723,1
places,2,VBZ,1,145045,29709414,2796410,1
placing,2,VBG,1,145045,6168644,1813664,1
plain,2,VBP,1,145045,15086765,2093294,1
plain logical,10,JJ,1,145045,391,389,1
planet,2,VBP,1,145045,4543465,754412,1
planets,2,VBP,1,145045,2421779,414872,1
plates,2,VBZ,1,145045,8200138,1166904,1
plausible hypotheses,10,NNS,1,145045,7356,6109,1
plausible hypothesis,10,VBP,1,145045,17560,15841,1
play,2,NN,1,145045,46918883,2737940,1
play,2,VB,1,145045,46918883,2737940,1
play,2,VBP,1,145045,46918883,2737940,1
plus indice,10,NN,1,145045,1,1,1
plus indice,10,VBP,1,145045,1,1,1
pointless,2,VBP,1,145045,539950,331032,1
pointnegative,2,JJ,1,145045,1,1,1
pointnegative energy,10,NN,1,145045,1,1,1
polarity associated,10,VBD,1,145045,255,235,1
polarization,2,NN,1,145045,1645075,204623,1
poorly,2,RB,1,145045,3902353,1234180,1
poorly understood,10,NN,1,145045,175033,100263,1
positions remain,10,VBP,1,145045,3308,3174,1
positions unchanged,10,VBD,1,145045,424,409,1
positive action,10,VBP,1,145045,104815,77559,1
positive change,10,NN,1,145045,99748,65089,1
positive charge,10,JJ,1,145045,267486,58359,1
positive confirms,10,NNS,1,145045,47,45,1
positive cosmological,10,JJ,1,145045,690,289,1
positive definite,10,RB,1,145045,195775,21638,1
positive definite,10,VBP,1,145045,195775,21638,1
positive direction,10,JJ,1,145045,128290,62348,1
positive electric,10,NN,1,145045,9914,6501,1
positive energy,10,FW,1,145045,60277,30217,1
positive energy,10,NNS,1,145045,60277,30217,1
positive energy,10,VB,1,145045,60277,30217,1
positive energy,10,VBZ,1,145045,60277,30217,1
positive momentum,10,NN,1,145045,3740,2940,1
positive normal,10,JJ,1,145045,3964,1843,1
positive originates,10,VBZ,1,145045,1,1,1
positive portion,10,NN,1,145045,5208,3441,1
positive potential,10,NN,1,145045,41812,20442,1
positive sign,10,NN,1,145045,78915,52213,1
positive space,10,NN,1,145045,8675,4258,1
positive space,10,VBP,1,145045,8675,4258,1
positive stress-energy,10,JJ,1,145045,1,1,1
positive temperature,10,NN,1,145045,12172,6875,1
positive territory,10,JJ,1,145045,959,701,1
positive territory,10,NN,1,145045,959,701,1
positive value,10,VBP,1,145045,185544,113780,1
positively,2,JJ,1,145045,3690268,1243307,1
positron retains,10,VBZ,1,145045,1,1,1
possessed,2,VBN,1,145045,9250930,1698426,1
possibilities effectively,10,RB,1,145045,63,62,1
possibilities regarding,10,VBG,1,145045,3423,3267,1
possibility opened,10,VBD,1,145045,1667,1612,1
possibility raised,10,VBD,1,145045,2140,2084,1
possibly characterize,10,NN,1,145045,299,297,1
possibly correspond,10,NN,1,145045,1544,1515,1
possibly distinct,10,JJ,1,145045,1662,1529,1
possibly infinite,10,JJ,1,145045,8636,6000,1
possibly requiring,10,VBG,1,145045,3607,3409,1
possibly rotating,10,VBG,1,145045,101,97,1
postulate,2,NN,1,145045,860155,293891,1
postulate,2,VB,1,145045,860155,293891,1
postulated,2,VBD,1,145045,1027628,333756,1
postulated,2,VBN,1,145045,1027628,333756,1
postulated invariance,10,NN,1,145045,44,43,1
postulates,2,NNS,1,145045,658986,241312,1
postulating,2,VBG,1,145045,137951,91829,1
potential category,10,NN,1,145045,658,526,1
potential energies,10,NNS,1,145045,30307,13225,1
potential energy,10,JJ,1,145045,721195,89031,1
potential energyenergy,10,NN,1,145045,1,1,1
potential energygravitational,10,JJ,1,145045,1,1,1
potential problem,10,NN,1,145045,140275,100262,1
potential problems,10,NNS,1,145045,226341,138022,1
potentially affecting,10,VBG,1,145045,5058,4655,1
potentially contribute,10,JJ,1,145045,4482,4170,1
potentially forbidden,10,NN,1,145045,1,1,1
potentially offering,10,NN,1,145045,622,613,1
potentially provide,10,JJ,1,145045,8590,7939,1
potentially respond,10,NN,1,145045,376,359,1
powerful,2,JJ,1,145045,20897436,2387827,1
practical applications,10,NNS,1,145045,247568,149608,1
practical consequences,10,NNS,1,145045,83183,63894,1
practical conventions,10,NNS,1,145045,212,199,1
practical limitation,10,NN,1,145045,8637,8064,1
practical necessity,10,NN,1,145045,56120,47138,1
practical perspective,10,JJ,1,145045,13387,11265,1
practical purpose,10,RB,1,145045,72740,63068,1
practical viewpoint,10,VBP,1,145045,17751,14614,1
practically,2,RB,1,145045,9058682,1707152,1
practice,2,NN,1,145045,42612765,2646349,1
pragmatic,2,JJ,1,145045,1472665,455930,1
preceded,2,VBD,1,145045,3729764,1325765,1
preceding,2,NN,1,145045,11917987,1762838,1
preceding arguments,10,NNS,1,145045,8948,7708,1
preceding chapters,10,NNS,1,145045,269756,173492,1
preceding conclusions,10,NNS,1,145045,2650,2377,1
preceding considerations,10,NNS,1,145045,15727,11618,1
preceding equation,10,NN,1,145045,38844,16386,1
preceding results,10,NNS,1,145045,18040,11567,1
precession motion,10,VBP,1,145045,693,305,1
precession movementdiscrete,10,JJ,1,145045,1,1,1
precise,2,NN,1,145045,7068321,1667712,1
precise,2,RB,1,145045,7068321,1667712,1
precise adjustment,10,JJ,1,145045,4216,3859,1
precise definitions,10,NNS,1,145045,27583,24690,1
precise element,10,NN,1,145045,545,515,1
precise group,10,NN,1,145045,503,479,1
precise location,10,NN,1,145045,62667,50035,1
precise mathematical,10,JJ,1,145045,19748,16132,1
precise unit,10,NN,1,145045,775,656,1
precisely,2,JJ,1,145045,10258877,1776275,1
precisely negative,10,JJ,1,145045,49,48,1
preclude,2,NN,1,145045,1312451,556076,1
precondition,2,NN,1,145045,338150,165877,1
precondition imposed,10,VBD,1,145045,51,51,1
predates,2,VBZ,1,145045,104009,83646,1
predates relativity,10,NN,1,145045,1,1,1
predefined,2,VBD,1,145045,310686,76208,1
predefined,2,VBN,1,145045,310686,76208,1
predefined positive,10,JJ,1,145045,1,1,1
predefined relationship,10,NN,1,145045,159,145,1
predetermined,2,VBD,1,145045,1060305,472735,1
predetermined property,10,JJ,1,145045,1,1,1
predict,2,JJ,1,145045,3956517,1022249,1
predict,2,NN,1,145045,3956517,1022249,1
predict features,10,VBZ,1,145045,290,278,1
predict outcomes,10,NNS,1,145045,10159,8110,1
predictable,2,JJ,1,145045,1730800,678554,1
predictable statistical,10,JJ,1,145045,180,173,1
predicted,2,VBN,1,145045,4871830,1173817,1
predicted negative,10,JJ,1,145045,1995,1661,1
predicted result,10,NN,1,145045,3542,3115,1
prediction clearly,10,RB,1,145045,282,279,1
predicts,2,VBZ,1,145045,884525,338751,1
predominantly negative,10,JJ,1,145045,10709,8725,1
preexisting negative,10,JJ,1,145045,307,278,1
prefer,2,VBP,1,145045,7599621,1895942,1
preferable,2,JJ,1,145045,2247155,905438,1
preference,2,NN,1,145045,5812193,1423187,1
preferred handedness,10,NN,1,145045,183,147,1
preferred sign,10,NN,1,145045,227,161,1
prejudice,2,NN,1,145045,4528094,1068126,1
preprint,2,NN,1,145045,73355,17449,1
preprint available,10,JJ,1,145045,303,184,1
presented,2,VBN,1,145045,29932572,2580788,1
presently believed,10,VBN,1,145045,1827,1734,1
preserve,2,JJ,1,145045,7143259,1785101,1
preserved,2,VBN,1,145045,8068042,1583077,1
preserved independently,10,RB,1,145045,556,533,1
preserving classical,10,JJ,1,145045,298,284,1
preserving reversal,10,NN,1,145045,1,1,1
preserving space,10,NN,1,145045,246,235,1
preserving variations,10,NNS,1,145045,94,68,1
pressure exerted,10,VBD,1,145045,161335,93209,1
pressure pulling,10,JJ,1,145045,279,259,1
presumably reduce,10,NN,1,145045,1508,1462,1
presumed,2,VBD,1,145045,2906551,925773,1
presumed effect,10,JJ,1,145045,3231,2561,1
presuming,2,VBG,1,145045,277048,203334,1
pretend,2,NN,1,145045,3061271,1116100,1
prevail,2,NN,1,145045,2898917,1064602,1
prevailed,2,VBD,1,145045,3568736,1071101,1
prevent ordinary,10,JJ,1,145045,1240,1205,1
prevent particles,10,NNS,1,145045,1727,1641,1
prevent positive,10,JJ,1,145045,1019,977,1
prevent transitions,10,NNS,1,145045,72,72,1
prevents negative,10,JJ,1,145045,460,440,1
prevents pair,10,NN,1,145045,1,1,1
prevents particles,10,NNS,1,145045,520,513,1
prevents positive,10,JJ,1,145045,461,429,1
previous century,10,NN,1,145045,104720,77030,1
previous considerations,10,NNS,1,145045,9759,8028,1
previous discussion,10,VBP,1,145045,154578,107094,1
previous hollow,10,NN,1,145045,50,50,1
previously appeared,10,VBD,1,145045,40222,32283,1
previously argued,10,VBD,1,145045,7877,7220,1
previously assumed,10,VBD,1,145045,23125,21184,1
previously considered,10,VBN,1,145045,85157,71819,1
previously described,10,VBD,1,145045,449149,213144,1
previously emphasized,10,VBD,1,145045,6558,5907,1
previously explained,10,JJ,1,145045,54540,37554,1
previously hinted,10,VBN,1,145045,2130,2039,1
previously indicated,10,VBD,1,145045,71366,49416,1
previously mentioned,10,JJ,1,145045,525672,298213,1
previously proposed,10,VBD,1,145045,20357,17383,1
previously reached,10,VBD,1,145045,9269,8858,1
previously remarked,10,VBD,1,145045,11184,9389,1
previously remarked,10,VBN,1,145045,11184,9389,1
previously suggested,10,VBD,1,145045,41547,36252,1
primordial importance,10,NN,1,145045,2255,2060,1
primordial soup,10,NN,1,145045,6790,4046,1
principle becomes,10,NNS,1,145045,8957,8469,1
principle developed,10,VBD,1,145045,4212,4036,1
principle energy,10,JJ,1,145045,314,270,1
principle goes,10,NNS,1,145045,3719,3643,1
principle imposes,10,NNS,1,145045,914,867,1
principle integrally,10,RB,1,145045,1,1,1
principle requires,10,NNS,1,145045,19816,15716,1
principle requires,10,VBZ,1,145045,19816,15716,1
principle vary,10,JJ,1,145045,247,246,1
principleequivalent,2,NN,1,145045,1,1,1
principleequivalent gravitational,10,JJ,1,145045,1,1,1
principlegeneral,2,JJ,1,145045,1,1,1
principlegeneral relativistic,10,JJ,1,145045,1,1,1
principles,2,VBZ,1,145045,25338765,2035350,1
principles enunciated,10,JJ,1,145045,24912,21730,1
principles enunciated,10,VBD,1,145045,24912,21730,1
principles identified,10,VBN,1,145045,2905,2614,1
prior,2,RB,1,145045,18300218,1960763,1
priori,2,NNS,1,145045,1590914,381198,1
priori assumption,10,NN,1,145045,11044,9607,1
priori justification,10,NN,1,145045,2465,1496,1
priori motive,10,JJ,1,145045,1,1,1
priori reject,10,JJ,1,145045,150,145,1
priori reversal,10,NN,1,145045,1,1,1
probability amplitude,10,VBP,1,145045,9901,2721,1
probability amplitudes,10,NNS,1,145045,6021,1826,1
probably exist,10,NN,1,145045,17320,16026,1
probably explains,10,VBZ,1,145045,40942,36996,1
probably justified,10,VBD,1,145045,14613,13903,1
probe,2,JJ,1,145045,2524877,535550,1
