word,pos,frequency,tf_idf,inf,source
produces shorter-range,NA,1,0.00124296263801,-0.00070571041554,2
produces singular,NA,1,0.00124296263801,-0.00070571041554,2
product,NN,1,0.00124296263801,-0.00070571041554,2
progress,JJ,1,0.00124296263801,-0.00070571041554,2
progress,VBP,1,0.00124296263801,-0.00070571041554,2
proof,NN,1,0.00124296263801,-0.00070571041554,2
propagate,NN,1,0.00124296263801,-0.00070571041554,2
proper,IN,1,0.00124296263801,-0.00070571041554,2
proper treatment,NA,1,0.00124296263801,-0.00070571041554,2
properties influence,NA,1,0.00124296263801,-0.00070571041554,2
proportion,NN,1,0.00124296263801,-0.00070571041554,2
proportional,NN,1,0.00124296263801,-0.00070571041554,2
proposed,VBD,1,0.00124296263801,-0.00070571041554,2
proton,JJ,1,0.00124296263801,-0.00070571041554,2
proton,VBP,1,0.00124296263801,-0.00070571041554,2
proton cloud,NA,1,0.00124296263801,-0.00070571041554,2
proton mean-square,NA,1,0.00124296263801,-0.00070571041554,2
proton probability,NA,1,0.00124296263801,-0.00070571041554,2
proton radius2loop,NA,1,0.00124296263801,-0.00070571041554,2
proton's intrinsic,NA,1,0.00124296263801,-0.00070571041554,2
proton's radius,NA,1,0.00124296263801,-0.00070571041554,2
protons',NN,1,0.00124296263801,-0.00070571041554,2
protons' intrinsic,NA,1,0.00124296263801,-0.00070571041554,2
prototype,NN,1,0.00124296263801,-0.00070571041554,2
provide nuclear,NA,1,0.00124296263801,-0.00070571041554,2
provides,VBZ,1,0.00124296263801,-0.00070571041554,2
psa,NN,1,0.00124296263801,-0.00070571041554,2
pseudoscalar,JJ,1,0.00124296263801,-0.00070571041554,2
pt,NN,1,0.00124296263801,-0.00070571041554,2
pt 1/2,NA,1,0.00124296263801,-0.00070571041554,2
published,VBN,1,0.00124296263801,-0.00070571041554,2
published calculation,NA,1,0.00124296263801,-0.00070571041554,2
purposes,VBZ,1,0.00124296263801,-0.00070571041554,2
purposesneutron,NN,1,0.00124296263801,-0.00070571041554,2
purview,VBP,1,0.00124296263801,-0.00070571041554,2
quadrupole moment!Coulomb,NA,1,0.00124296263801,-0.00070571041554,2
quadrupole moment!deuterium,NA,1,0.00124296263801,-0.00070571041554,2
quadrupole momentNuclear,NA,1,0.00124296263801,-0.00070571041554,2
quadrupole-hyperfine,JJ,1,0.00124296263801,-0.00070571041554,2
quadrupole-hyperfine splittingHyperfine,NA,1,0.00124296263801,-0.00070571041554,2
quadrupole-moment,NN,1,0.00124296263801,-0.00070571041554,2
quadrupole-moment tensor,NA,1,0.00124296263801,-0.00070571041554,2
qualitative overview,NA,1,0.00124296263801,-0.00070571041554,2
qualitative technique,NA,1,0.00124296263801,-0.00070571041554,2
quality,NN,1,0.00124296263801,-0.00070571041554,2
quantitative,JJ,1,0.00124296263801,-0.00070571041554,2
quantitative proof,NA,1,0.00124296263801,-0.00070571041554,2
quantization,NN,1,0.00124296263801,-0.00070571041554,2
quark,JJ,1,0.00124296263801,-0.00070571041554,2
quark masses,NA,1,0.00124296263801,-0.00070571041554,2
quarks,JJ,1,0.00124296263801,-0.00070571041554,2
quarks,NNS,1,0.00124296263801,-0.00070571041554,2
questions,NNS,1,0.00124296263801,-0.00070571041554,2
quotedarcy,NN,1,0.00124296263801,-0.00070571041554,2
radial,JJ,1,0.00124296263801,-0.00070571041554,2
radial dependence,NA,1,0.00124296263801,-0.00070571041554,2
radiative process,NA,1,0.00124296263801,-0.00070571041554,2
radii,JJ,1,0.00124296263801,-0.00070571041554,2
radii,VBP,1,0.00124296263801,-0.00070571041554,2
radii,VBZ,1,0.00124296263801,-0.00070571041554,2
radii!3He@,VBZ,1,0.00124296263801,-0.00070571041554,2
radii!3He@ 3He,NA,1,0.00124296263801,-0.00070571041554,2
radii!deuterium,NN,1,0.00124296263801,-0.00070571041554,2
radii!deuterium effect,NA,1,0.00124296263801,-0.00070571041554,2
radii!magnetic,JJ,1,0.00124296263801,-0.00070571041554,2
radiiNuclear,JJ,1,0.00124296263801,-0.00070571041554,2
radiiNuclear radii!3H@,NA,1,0.00124296263801,-0.00070571041554,2
radius,VBP,1,0.00124296263801,-0.00070571041554,2
radius corresponding,NA,1,0.00124296263801,-0.00070571041554,2
radius currently,NA,1,0.00124296263801,-0.00070571041554,2
radius leads,NA,1,0.00124296263801,-0.00070571041554,2
radius removed,NA,1,0.00124296263801,-0.00070571041554,2
radius2loop,NN,1,0.00124296263801,-0.00070571041554,2
radiusNuclear,NN,1,0.00124296263801,-0.00070571041554,2
radiusNuclear radii,NA,1,0.00124296263801,-0.00070571041554,2
radiusNuclear radii!neutron,NA,1,0.00124296263801,-0.00070571041554,2
radiusNuclear radii!proton,NA,1,0.00124296263801,-0.00070571041554,2
raison,NN,1,0.00124296263801,-0.00070571041554,2
range,NN,1,0.00124296263801,-0.00070571041554,2
rapidly,RB,1,0.00124296263801,-0.00070571041554,2
rapidly converging,NA,1,0.00124296263801,-0.00070571041554,2
rates,NNS,1,0.00124296263801,-0.00070571041554,2
ratio,JJ,1,0.00124296263801,-0.00070571041554,2
rationale,JJ,1,0.00124296263801,-0.00070571041554,2
reactions,NNS,1,0.00124296263801,-0.00070571041554,2
realistic,JJ,1,0.00124296263801,-0.00070571041554,2
realistic potentials,NA,1,0.00124296263801,-0.00070571041554,2
reality,NN,1,0.00124296263801,-0.00070571041554,2
reasonable accuracy,NA,1,0.00124296263801,-0.00070571041554,2
reasonable consistency,NA,1,0.00124296263801,-0.00070571041554,2
reasonable level,NA,1,0.00124296263801,-0.00070571041554,2
reasonably,RB,1,0.00124296263801,-0.00070571041554,2
recalling,VBG,1,0.00124296263801,-0.00070571041554,2
receive,VBP,1,0.00124296263801,-0.00070571041554,2
receive nuclear,NA,1,0.00124296263801,-0.00070571041554,2
recent analysesSimon,NA,1,0.00124296263801,-0.00070571041554,2
recent development,NA,1,0.00124296263801,-0.00070571041554,2
recent onesSimon,NA,1,0.00124296263801,-0.00070571041554,2
recent references,NA,1,0.00124296263801,-0.00070571041554,2
recent values,NA,1,0.00124296263801,-0.00070571041554,2
recently implemented,NA,1,0.00124296263801,-0.00070571041554,2
recoil corrections,NA,1,0.00124296263801,-0.00070571041554,2
recommend,JJ,1,0.00124296263801,-0.00070571041554,2
recommend,VB,1,0.00124296263801,-0.00070571041554,2
recurring,VBG,1,0.00124296263801,-0.00070571041554,2
recurring problem,NA,1,0.00124296263801,-0.00070571041554,2
reduced-mass,NN,1,0.00124296263801,-0.00070571041554,2
ref,VBD,1,0.00124296263801,-0.00070571041554,2
refer,VB,1,0.00124296263801,-0.00070571041554,2
reference,NN,1,0.00124296263801,-0.00070571041554,2
refers,NNS,1,0.00124296263801,-0.00070571041554,2
reflect,VBP,1,0.00124296263801,-0.00070571041554,2
regime,JJ,1,0.00124296263801,-0.00070571041554,2
region,NN,1,0.00124296263801,-0.00070571041554,2
regularized,VBN,1,0.00124296263801,-0.00070571041554,2
related,JJ,1,0.00124296263801,-0.00070571041554,2
relative importance,NA,1,0.00124296263801,-0.00070571041554,2
relative roles,NA,1,0.00124296263801,-0.00070571041554,2
relative smallness,NA,1,0.00124296263801,-0.00070571041554,2
relatively crude,NA,1,0.00124296263801,-0.00070571041554,2
relatively weak,NA,1,0.00124296263801,-0.00070571041554,2
relativistic corrections,NA,1,0.00124296263801,-0.00070571041554,2
relativistic treatment,NA,1,0.00124296263801,-0.00070571041554,2
relativistic type,NA,1,0.00124296263801,-0.00070571041554,2
relevant nuclear,NA,1,0.00124296263801,-0.00070571041554,2
reliability,NN,1,0.00124296263801,-0.00070571041554,2
reliable,JJ,1,0.00124296263801,-0.00070571041554,2
remarkable,JJ,1,0.00124296263801,-0.00070571041554,2
remedy,NN,1,0.00124296263801,-0.00070571041554,2
rendering,VBG,1,0.00124296263801,-0.00070571041554,2
renewed,VBN,1,0.00124296263801,-0.00070571041554,2
renewed theoretical,NA,1,0.00124296263801,-0.00070571041554,2
reported,VBD,1,0.00124296263801,-0.00070571041554,2
represent,NN,1,0.00124296263801,-0.00070571041554,2
represent,VBP,1,0.00124296263801,-0.00070571041554,2
representation,NN,1,0.00124296263801,-0.00070571041554,2
represents,VBZ,1,0.00124296263801,-0.00070571041554,2
reproduced,VBD,1,0.00124296263801,-0.00070571041554,2
reproduced10AAccurate,VBP,1,0.00124296263801,-0.00070571041554,2
reproduced10AAccurate nuclear,NA,1,0.00124296263801,-0.00070571041554,2
require,VBP,1,0.00124296263801,-0.00070571041554,2
require relativity,NA,1,0.00124296263801,-0.00070571041554,2
requires fast,NA,1,0.00124296263801,-0.00070571041554,2
requires relativity,NA,1,0.00124296263801,-0.00070571041554,2
residue,JJ,1,0.00124296263801,-0.00070571041554,2
resolution,NN,1,0.00124296263801,-0.00070571041554,2
resolved,VBD,1,0.00124296263801,-0.00070571041554,2
resonances,NNS,1,0.00124296263801,-0.00070571041554,2
respect,NN,1,0.00124296263801,-0.00070571041554,2
result,VBP,1,0.00124296263801,-0.00070571041554,2
result proportional,NA,1,0.00124296263801,-0.00070571041554,2
resulting measurement,NA,1,0.00124296263801,-0.00070571041554,2
results agreeing,NA,1,0.00124296263801,-0.00070571041554,2
results provide,NA,1,0.00124296263801,-0.00070571041554,2
results shown,NA,1,0.00124296263801,-0.00070571041554,2
results typically,NA,1,0.00124296263801,-0.00070571041554,2
resultsiso,JJ,1,0.00124296263801,-0.00070571041554,2
reversed,VBD,1,0.00124296263801,-0.00070571041554,2
review consists,NA,1,0.00124296263801,-0.00070571041554,2
revolutionized,VBN,1,0.00124296263801,-0.00070571041554,2
right-most,JJ,1,0.00124296263801,-0.00070571041554,2
right-most column,NA,1,0.00124296263801,-0.00070571041554,2
roles,NNS,1,0.00124296263801,-0.00070571041554,2
root-mean-square,JJ,1,0.00124296263801,-0.00070571041554,2
root-mean-square charge,NA,1,0.00124296263801,-0.00070571041554,2
routinely,RB,1,0.00124296263801,-0.00070571041554,2
routinely available,NA,1,0.00124296263801,-0.00070571041554,2
ruleGDHGerasimov-Drell-Hearn,NN,1,0.00124296263801,-0.00070571041554,2
ruleGDHGerasimov-Drell-Hearn sum,NA,1,0.00124296263801,-0.00070571041554,2
rules,NNS,1,0.00124296263801,-0.00070571041554,2
sav-nu,JJ,1,0.00124296263801,-0.00070571041554,2
scalar,JJ,1,0.00124296263801,-0.00070571041554,2
scale,JJ,1,0.00124296263801,-0.00070571041554,2
scales,VBP,1,0.00124296263801,-0.00070571041554,2
scales,VBZ,1,0.00124296263801,-0.00070571041554,2
scattering,JJ,1,0.00124296263801,-0.00070571041554,2
scattering anglesElectron-nucleus,NA,1,0.00124296263801,-0.00070571041554,2
scattering dataNuclear,NA,1,0.00124296263801,-0.00070571041554,2
scattering electrons,NA,1,0.00124296263801,-0.00070571041554,2
scattering experimentsElectron-nucleus,NA,1,0.00124296263801,-0.00070571041554,2
scattering polarized,NA,1,0.00124296263801,-0.00070571041554,2
scattering!Coulomb,NN,1,0.00124296263801,-0.00070571041554,2
scattering!Coulomb corrections,NA,1,0.00124296263801,-0.00070571041554,2
scattering2gen,NN,1,0.00124296263801,-0.00070571041554,2
scatteringElectron-nucleus,JJ,1,0.00124296263801,-0.00070571041554,2
scatteringElectron-nucleus scattering,NA,1,0.00124296263801,-0.00070571041554,2
scheme,JJ,1,0.00124296263801,-0.00070571041554,2
scheme divides,NA,1,0.00124296263801,-0.00070571041554,2
science,NN,1,0.00124296263801,-0.00070571041554,2
scope,NN,1,0.00124296263801,-0.00070571041554,2
seagulls,NNS,1,0.00124296263801,-0.00070571041554,2
seagulls reflect,NA,1,0.00124296263801,-0.00070571041554,2
second-generation,JJ,1,0.00124296263801,-0.00070571041554,2
second-order,JJR,1,0.00124296263801,-0.00070571041554,2
second-order,NN,1,0.00124296263801,-0.00070571041554,2
second-order partial-differential,NA,1,0.00124296263801,-0.00070571041554,2
section,NN,1,0.00124296263801,-0.00070571041554,2
selected,VBN,1,0.00124296263801,-0.00070571041554,2
selected reference,NA,1,0.00124296263801,-0.00070571041554,2
seminal,JJ,1,0.00124296263801,-0.00070571041554,2
separate,JJ,1,0.00124296263801,-0.00070571041554,2
separate points,NA,1,0.00124296263801,-0.00070571041554,2
sequential,JJ,1,0.00124296263801,-0.00070571041554,2
serious,JJ,1,0.00124296263801,-0.00070571041554,2
serious defect,NA,1,0.00124296263801,-0.00070571041554,2
serve,NN,1,0.00124296263801,-0.00070571041554,2
serves,NNS,1,0.00124296263801,-0.00070571041554,2
setting,VBG,1,0.00124296263801,-0.00070571041554,2
severely,RB,1,0.00124296263801,-0.00070571041554,2
severely constrained,NA,1,0.00124296263801,-0.00070571041554,2
shaded vertical,NA,1,0.00124296263801,-0.00070571041554,2
shading,VBG,1,0.00124296263801,-0.00070571041554,2
shading represents,NA,1,0.00124296263801,-0.00070571041554,2
shape,NN,1,0.00124296263801,-0.00070571041554,2
shift!MU@muonic,NN,1,0.00124296263801,-0.00070571041554,2
shift!deuterium-hydrogen,JJ,1,0.00124296263801,-0.00070571041554,2
shift!helium,NN,1,0.00124296263801,-0.00070571041554,2
shift!helium isotopes,NA,1,0.00124296263801,-0.00070571041554,2
shift!hydrogen,NN,1,0.00124296263801,-0.00070571041554,2
shift!hydrogen isotopes,NA,1,0.00124296263801,-0.00070571041554,2
shift!light,NN,1,0.00124296263801,-0.00070571041554,2
shift!light atoms,NA,1,0.00124296263801,-0.00070571041554,2
shift!lithium,NN,1,0.00124296263801,-0.00070571041554,2
shift!lithium isotopes,NA,1,0.00124296263801,-0.00070571041554,2
shift!muonic,JJ,1,0.00124296263801,-0.00070571041554,2
shift!muonic hydrogen,NA,1,0.00124296263801,-0.00070571041554,2
shift!nuclear,VBP,1,0.00124296263801,-0.00070571041554,2
shift!tritium-hydrogen,NN,1,0.00124296263801,-0.00070571041554,2
shiftIsotope shift!deuterium-hydrogen,NA,1,0.00124296263801,-0.00070571041554,2
shiftIsotope shift!tritium-hydrogen,NA,1,0.00124296263801,-0.00070571041554,2
shiftLamb,NN,1,0.00124296263801,-0.00070571041554,2
shiftLamb,VBP,1,0.00124296263801,-0.00070571041554,2
shifts,JJ,1,0.00124296263801,-0.00070571041554,2
shifts measure,NA,1,0.00124296263801,-0.00070571041554,2
shiftsIsotope,NN,1,0.00124296263801,-0.00070571041554,2
shiftsIsotope shift!light,NA,1,0.00124296263801,-0.00070571041554,2
shiner,NN,1,0.00124296263801,-0.00070571041554,2
short-range contribution,NA,1,0.00124296263801,-0.00070571041554,2
short-range interaction,NA,1,0.00124296263801,-0.00070571041554,2
short-range interactionNuclear,NA,1,0.00124296263801,-0.00070571041554,2
short-range parameter,NA,1,0.00124296263801,-0.00070571041554,2
short-range-interaction,NN,1,0.00124296263801,-0.00070571041554,2
short-range-interaction terms,NA,1,0.00124296263801,-0.00070571041554,2
shorter-range,JJ,1,0.00124296263801,-0.00070571041554,2
shorter-range forces,NA,1,0.00124296263801,-0.00070571041554,2
showing,NN,1,0.00124296263801,-0.00070571041554,2
showing regions,NA,1,0.00124296263801,-0.00070571041554,2
sickx,NN,1,0.00124296263801,-0.00070571041554,2
sign,JJ,1,0.00124296263801,-0.00070571041554,2
significance,NN,1,0.00124296263801,-0.00070571041554,2
significant digits,NA,1,0.00124296263801,-0.00070571041554,2
significant distortions,NA,1,0.00124296263801,-0.00070571041554,2
significant figures,NA,1,0.00124296263801,-0.00070571041554,2
significant figuresreview,NA,1,0.00124296263801,-0.00070571041554,2
significant regions,NA,1,0.00124296263801,-0.00070571041554,2
significantly,RB,1,0.00124296263801,-0.00070571041554,2
similar expansion,NA,1,0.00124296263801,-0.00070571041554,2
similar problem,NA,1,0.00124296263801,-0.00070571041554,2
simple atomic,NA,1,0.00124296263801,-0.00070571041554,2
simple nuclear,NA,1,0.00124296263801,-0.00070571041554,2
simple representation,NA,1,0.00124296263801,-0.00070571041554,2
simplified,VBD,1,0.00124296263801,-0.00070571041554,2
simplified,VBN,1,0.00124296263801,-0.00070571041554,2
simplified model,NA,1,0.00124296263801,-0.00070571041554,2
simplified potentials,NA,1,0.00124296263801,-0.00070571041554,2
simply related,NA,1,0.00124296263801,-0.00070571041554,2
simultaneously polarize,NA,1,0.00124296263801,-0.00070571041554,2
single lines,NA,1,0.00124296263801,-0.00070571041554,2
single nucleon,NA,1,0.00124296263801,-0.00070571041554,2
single pion,NA,1,0.00124296263801,-0.00070571041554,2
singular,JJ,1,0.00124296263801,-0.00070571041554,2
singular forces,NA,1,0.00124296263801,-0.00070571041554,2
six-nucleon,JJ,1,0.00124296263801,-0.00070571041554,2
six-nucleon systems,NA,1,0.00124296263801,-0.00070571041554,2
sixth,JJ,1,0.00124296263801,-0.00070571041554,2
sixth significant,NA,1,0.00124296263801,-0.00070571041554,2
size cancels,NA,1,0.00124296263801,-0.00070571041554,2
size contributions,NA,1,0.00124296263801,-0.00070571041554,2
size manifests,NA,1,0.00124296263801,-0.00070571041554,2
size via,NA,1,0.00124296263801,-0.00070571041554,2
sizeNuclear,JJ,1,0.00124296263801,-0.00070571041554,2
sizeNuclear radii!neutron,NA,1,0.00124296263801,-0.00070571041554,2
sketch,NN,1,0.00124296263801,-0.00070571041554,2
sketched,VBD,1,0.00124296263801,-0.00070571041554,2
skills,NNS,1,0.00124296263801,-0.00070571041554,2
slanted,VBD,1,0.00124296263801,-0.00070571041554,2
slightly underbound,NA,1,0.00124296263801,-0.00070571041554,2
slope,JJ,1,0.00124296263801,-0.00070571041554,2
small-pion-mass,JJ,1,0.00124296263801,-0.00070571041554,2
small-pion-mass symmetry,NA,1,0.00124296263801,-0.00070571041554,2
small-quark-mass,NN,1,0.00124296263801,-0.00070571041554,2
small-quark-mass symmetry,NA,1,0.00124296263801,-0.00070571041554,2
smaller central,NA,1,0.00124296263801,-0.00070571041554,2
smaller radius,NA,1,0.00124296263801,-0.00070571041554,2
smallness,NN,1,0.00124296263801,-0.00070571041554,2
smooth,JJ,1,0.00124296263801,-0.00070571041554,2
so-called,JJ,1,0.00124296263801,-0.00070571041554,2
solution,NN,1,0.00124296263801,-0.00070571041554,2
solve,NN,1,0.00124296263801,-0.00070571041554,2
solve,VBP,1,0.00124296263801,-0.00070571041554,2
somewhat,RB,1,0.00124296263801,-0.00070571041554,2
somewhat uncertain,NA,1,0.00124296263801,-0.00070571041554,2
sophisticated models,NA,1,0.00124296263801,-0.00070571041554,2
sophisticated procedure,NA,1,0.00124296263801,-0.00070571041554,2
sound,JJ,1,0.00124296263801,-0.00070571041554,2
sound hopeless,NA,1,0.00124296263801,-0.00070571041554,2
spacings,NNS,1,0.00124296263801,-0.00070571041554,2
special,JJ,1,0.00124296263801,-0.00070571041554,2
special cases,NA,1,0.00124296263801,-0.00070571041554,2
specified,VBD,1,0.00124296263801,-0.00070571041554,2
specified,VBN,1,0.00124296263801,-0.00070571041554,2
spherical,JJ,1,0.00124296263801,-0.00070571041554,2
spin,JJ,1,0.00124296263801,-0.00070571041554,2
spin operator,NA,1,0.00124296263801,-0.00070571041554,2
spin-dependent coupling,NA,1,0.00124296263801,-0.00070571041554,2
spin-dependent polarizabilitiesHyperfine,NA,1,0.00124296263801,-0.00070571041554,2
spin-dependent polarizability,NA,1,0.00124296263801,-0.00070571041554,2
spin-dependent polarizabilityPolarizability!spin-dependent,NA,1,0.00124296263801,-0.00070571041554,2
spinless,NN,1,0.00124296263801,-0.00070571041554,2
spins,NNS,1,0.00124296263801,-0.00070571041554,2
splitting,VBG,1,0.00124296263801,-0.00070571041554,2
splitting!light,NN,1,0.00124296263801,-0.00070571041554,2
splitting!light,VBN,1,0.00124296263801,-0.00070571041554,2
splitting!quadrupole,JJ,1,0.00124296263801,-0.00070571041554,2
splittingHyperfine splitting!quadrupole,NA,1,0.00124296263801,-0.00070571041554,2
splittingHyperfine splitting!spin-dependent,NA,1,0.00124296263801,-0.00070571041554,2
splittings provide,NA,1,0.00124296263801,-0.00070571041554,2
